indicator_id,project_name,task_name,indicator_name,year,target_value,source_sheet,source_excel_row
ind_5297c2ee0f,2. 공동연구센터,1-1. AI모빌리티,13. 미래전략산업 학생연구원 참여 증가율,2026,5,2026,198
ind_24abb9bd6e,2. 공동연구센터,1-1. AI모빌리티,14. 미래전략산업 학생연구원(학부) 참여자 수,2025,18,2026,199
ind_24abb9bd6e,2. 공동연구센터,1-1. AI모빌리티,14. 미래전략산업 학생연구원(학부) 참여자 수,2026,19,2026,199
ind_24abb9bd6e,2. 공동연구센터,1-1. AI모빌리티,14. 미래전략산업 학생연구원(학부) 참여자 수,2027,20,2026,199
ind_24abb9bd6e,2. 공동연구센터,1-1. AI모빌리티,14. 미래전략산업 학생연구원(학부) 참여자 수,2028,21,2026,199
ind_24abb9bd6e,2. 공동연구센터,1-1. AI모빌리티,14. 미래전략산업 학생연구원(학부) 참여자 수,2029,22,2026,199
ind_fa4984db4b,2. 공동연구센터,1-1. AI모빌리티,15. 미래전략산업 학생연구원(석사) 참여자 수,2025,4,2026,200
ind_fa4984db4b,2. 공동연구센터,1-1. AI모빌리티,15. 미래전략산업 학생연구원(석사) 참여자 수,2026,4,2026,200
ind_fa4984db4b,2. 공동연구센터,1-1. AI모빌리티,15. 미래전략산업 학생연구원(석사) 참여자 수,2027,5,2026,200
ind_fa4984db4b,2. 공동연구센터,1-1. AI모빌리티,15. 미래전략산업 학생연구원(석사) 참여자 수,2028,5,2026,200
ind_fa4984db4b,2. 공동연구센터,1-1. AI모빌리티,15. 미래전략산업 학생연구원(석사) 참여자 수,2029,6,2026,200
ind_557223d148,2. 공동연구센터,1-1. AI모빌리티,16. 미래전략산업 학생연구원(박사) 참여자 수,2025,0,2026,201
ind_557223d148,2. 공동연구센터,1-1. AI모빌리티,16. 미래전략산업 학생연구원(박사) 참여자 수,2026,0,2026,201
ind_557223d148,2. 공동연구센터,1-1. AI모빌리티,16. 미래전략산업 학생연구원(박사) 참여자 수,2027,1,2026,201
ind_557223d148,2. 공동연구센터,1-1. AI모빌리티,16. 미래전략산업 학생연구원(박사) 참여자 수,2028,2,2026,201
ind_557223d148,2. 공동연구센터,1-1. AI모빌리티,16. 미래전략산업 학생연구원(박사) 참여자 수,2029,2,2026,201
ind_13b898e305,2. 공동연구센터,1-2. 이차전지,02. 특허 출원 건수,2025,10,2026,203
ind_13b898e305,2. 공동연구센터,1-2. 이차전지,02. 특허 출원 건수,2026,11,2026,203
ind_13b898e305,2. 공동연구센터,1-2. 이차전지,02. 특허 출원 건수,2027,12,2026,203
ind_13b898e305,2. 공동연구센터,1-2. 이차전지,02. 특허 출원 건수,2028,13,2026,203
ind_13b898e305,2. 공동연구센터,1-2. 이차전지,02. 특허 출원 건수,2029,14,2026,203
ind_74c94ad44e,2. 공동연구센터,1-2. 이차전지,03. 국내 특허 등록 건수,2025,0,2026,204
ind_74c94ad44e,2. 공동연구센터,1-2. 이차전지,03. 국내 특허 등록 건수,2026,0,2026,204
ind_74c94ad44e,2. 공동연구센터,1-2. 이차전지,03. 국내 특허 등록 건수,2027,1,2026,204
ind_74c94ad44e,2. 공동연구센터,1-2. 이차전지,03. 국내 특허 등록 건수,2028,2,2026,204
ind_74c94ad44e,2. 공동연구센터,1-2. 이차전지,03. 국내 특허 등록 건수,2029,3,2026,204
ind_c12b3b5961,2. 공동연구센터,1-2. 이차전지,04. 해외 특허 등록 건수,2025,0,2026,205
ind_c12b3b5961,2. 공동연구센터,1-2. 이차전지,04. 해외 특허 등록 건수,2026,0,2026,205
ind_c12b3b5961,2. 공동연구센터,1-2. 이차전지,04. 해외 특허 등록 건수,2027,0,2026,205
ind_c12b3b5961,2. 공동연구센터,1-2. 이차전지,04. 해외 특허 등록 건수,2028,0,2026,205
ind_c12b3b5961,2. 공동연구센터,1-2. 이차전지,04. 해외 특허 등록 건수,2029,1,2026,205
ind_3e6fb3f552,2. 공동연구센터,1-2. 이차전지,05. (SCI(E)급) 논문 게재 건수,2025,10,2026,206
ind_3e6fb3f552,2. 공동연구센터,1-2. 이차전지,05. (SCI(E)급) 논문 게재 건수,2026,11,2026,206
ind_3e6fb3f552,2. 공동연구센터,1-2. 이차전지,05. (SCI(E)급) 논문 게재 건수,2027,12,2026,206
ind_3e6fb3f552,2. 공동연구센터,1-2. 이차전지,05. (SCI(E)급) 논문 게재 건수,2028,13,2026,206
ind_3e6fb3f552,2. 공동연구센터,1-2. 이차전지,05. (SCI(E)급) 논문 게재 건수,2029,14,2026,206
ind_97d521b095,2. 공동연구센터,1-2. 이차전지,06. (KCI급) 논문 게재 건수,2025,10,2026,207
ind_97d521b095,2. 공동연구센터,1-2. 이차전지,06. (KCI급) 논문 게재 건수,2026,11,2026,207
ind_97d521b095,2. 공동연구센터,1-2. 이차전지,06. (KCI급) 논문 게재 건수,2027,12,2026,207
ind_97d521b095,2. 공동연구센터,1-2. 이차전지,06. (KCI급) 논문 게재 건수,2028,13,2026,207
ind_97d521b095,2. 공동연구센터,1-2. 이차전지,06. (KCI급) 논문 게재 건수,2029,14,2026,207
ind_f5cc8c143a,2. 공동연구센터,1-2. 이차전지,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2025,0,2026,208
ind_f5cc8c143a,2. 공동연구센터,1-2. 이차전지,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2026,0,2026,208
ind_f5cc8c143a,2. 공동연구센터,1-2. 이차전지,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2027,0,2026,208
ind_f5cc8c143a,2. 공동연구센터,1-2. 이차전지,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2028,0,2026,208
ind_f5cc8c143a,2. 공동연구센터,1-2. 이차전지,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2029,0,2026,208
ind_10b7e4543a,2. 공동연구센터,1-2. 이차전지,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2025,27000,2026,209
ind_10b7e4543a,2. 공동연구센터,1-2. 이차전지,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2026,30000,2026,209
ind_10b7e4543a,2. 공동연구센터,1-2. 이차전지,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2027,33000,2026,209
ind_10b7e4543a,2. 공동연구센터,1-2. 이차전지,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2028,36000,2026,209
ind_10b7e4543a,2. 공동연구센터,1-2. 이차전지,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2029,39000,2026,209
ind_012b9a74c6,2. 공동연구센터,1-2. 이차전지,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2025,9,2026,210
ind_012b9a74c6,2. 공동연구센터,1-2. 이차전지,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2026,9,2026,210
ind_012b9a74c6,2. 공동연구센터,1-2. 이차전지,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2027,10,2026,210
ind_012b9a74c6,2. 공동연구센터,1-2. 이차전지,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2028,10,2026,210
ind_012b9a74c6,2. 공동연구센터,1-2. 이차전지,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2029,11,2026,210
ind_abcd740c22,2. 공동연구센터,1-2. 이차전지,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2025,13,2026,211
ind_abcd740c22,2. 공동연구센터,1-2. 이차전지,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2026,13,2026,211
ind_abcd740c22,2. 공동연구센터,1-2. 이차전지,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2027,13,2026,211
ind_abcd740c22,2. 공동연구센터,1-2. 이차전지,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2028,14,2026,211
ind_abcd740c22,2. 공동연구센터,1-2. 이차전지,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2029,14,2026,211
ind_1419b000ae,2. 공동연구센터,1-2. 이차전지,11. 1억 이상 연구과제 수주 건수,2025,4,2026,213
ind_1419b000ae,2. 공동연구센터,1-2. 이차전지,11. 1억 이상 연구과제 수주 건수,2026,4,2026,213
ind_1419b000ae,2. 공동연구센터,1-2. 이차전지,11. 1억 이상 연구과제 수주 건수,2027,5,2026,213
ind_1419b000ae,2. 공동연구센터,1-2. 이차전지,11. 1억 이상 연구과제 수주 건수,2028,5,2026,213
ind_1419b000ae,2. 공동연구센터,1-2. 이차전지,11. 1억 이상 연구과제 수주 건수,2029,6,2026,213
ind_4eb2693c58,2. 공동연구센터,1-2. 이차전지,12. 1억 미만 연구과제 수주 건수,2025,8,2026,214
ind_4eb2693c58,2. 공동연구센터,1-2. 이차전지,12. 1억 미만 연구과제 수주 건수,2026,9,2026,214
ind_4eb2693c58,2. 공동연구센터,1-2. 이차전지,12. 1억 미만 연구과제 수주 건수,2027,9,2026,214
ind_4eb2693c58,2. 공동연구센터,1-2. 이차전지,12. 1억 미만 연구과제 수주 건수,2028,10,2026,214
ind_4eb2693c58,2. 공동연구센터,1-2. 이차전지,12. 1억 미만 연구과제 수주 건수,2029,10,2026,214
ind_8efb45176d,2. 공동연구센터,1-2. 이차전지,14. 미래전략산업 학생연구원(학부) 참여자 수,2025,24,2026,216
ind_8efb45176d,2. 공동연구센터,1-2. 이차전지,14. 미래전략산업 학생연구원(학부) 참여자 수,2026,26,2026,216
ind_8efb45176d,2. 공동연구센터,1-2. 이차전지,14. 미래전략산업 학생연구원(학부) 참여자 수,2027,28,2026,216
ind_8efb45176d,2. 공동연구센터,1-2. 이차전지,14. 미래전략산업 학생연구원(학부) 참여자 수,2028,30,2026,216
ind_8efb45176d,2. 공동연구센터,1-2. 이차전지,14. 미래전략산업 학생연구원(학부) 참여자 수,2029,32,2026,216
ind_60ae1e75c4,2. 공동연구센터,1-2. 이차전지,15. 미래전략산업 학생연구원(석사) 참여자 수,2025,10,2026,217
ind_60ae1e75c4,2. 공동연구센터,1-2. 이차전지,15. 미래전략산업 학생연구원(석사) 참여자 수,2026,11,2026,217
ind_60ae1e75c4,2. 공동연구센터,1-2. 이차전지,15. 미래전략산업 학생연구원(석사) 참여자 수,2027,12,2026,217
ind_60ae1e75c4,2. 공동연구센터,1-2. 이차전지,15. 미래전략산업 학생연구원(석사) 참여자 수,2028,13,2026,217
ind_60ae1e75c4,2. 공동연구센터,1-2. 이차전지,15. 미래전략산업 학생연구원(석사) 참여자 수,2029,14,2026,217
ind_c2882065da,2. 공동연구센터,1-2. 이차전지,16. 미래전략산업 학생연구원(박사) 참여자 수,2025,2,2026,218
ind_c2882065da,2. 공동연구센터,1-2. 이차전지,16. 미래전략산업 학생연구원(박사) 참여자 수,2026,2,2026,218
ind_c2882065da,2. 공동연구센터,1-2. 이차전지,16. 미래전략산업 학생연구원(박사) 참여자 수,2027,3,2026,218
ind_c2882065da,2. 공동연구센터,1-2. 이차전지,16. 미래전략산업 학생연구원(박사) 참여자 수,2028,3,2026,218
ind_c2882065da,2. 공동연구센터,1-2. 이차전지,16. 미래전략산업 학생연구원(박사) 참여자 수,2029,3,2026,218
ind_55b21bd7fc,2. 공동연구센터,1-3. 반도체,02. 특허 출원 건수,2025,9,2026,220
ind_55b21bd7fc,2. 공동연구센터,1-3. 반도체,02. 특허 출원 건수,2026,10,2026,220
ind_55b21bd7fc,2. 공동연구센터,1-3. 반도체,02. 특허 출원 건수,2027,11,2026,220
ind_55b21bd7fc,2. 공동연구센터,1-3. 반도체,02. 특허 출원 건수,2028,12,2026,220
ind_55b21bd7fc,2. 공동연구센터,1-3. 반도체,02. 특허 출원 건수,2029,13,2026,220
ind_756660c48c,2. 공동연구센터,1-3. 반도체,03. 국내 특허 등록 건수,2025,0,2026,221
ind_756660c48c,2. 공동연구센터,1-3. 반도체,03. 국내 특허 등록 건수,2026,0,2026,221
ind_756660c48c,2. 공동연구센터,1-3. 반도체,03. 국내 특허 등록 건수,2027,1,2026,221
ind_756660c48c,2. 공동연구센터,1-3. 반도체,03. 국내 특허 등록 건수,2028,2,2026,221
ind_756660c48c,2. 공동연구센터,1-3. 반도체,03. 국내 특허 등록 건수,2029,3,2026,221
ind_68b0e385a4,2. 공동연구센터,1-3. 반도체,04. 해외 특허 등록 건수,2025,0,2026,222
ind_68b0e385a4,2. 공동연구센터,1-3. 반도체,04. 해외 특허 등록 건수,2026,0,2026,222
ind_68b0e385a4,2. 공동연구센터,1-3. 반도체,04. 해외 특허 등록 건수,2027,0,2026,222
ind_68b0e385a4,2. 공동연구센터,1-3. 반도체,04. 해외 특허 등록 건수,2028,0,2026,222
ind_68b0e385a4,2. 공동연구센터,1-3. 반도체,04. 해외 특허 등록 건수,2029,1,2026,222
ind_911104b395,2. 공동연구센터,1-3. 반도체,05. (SCI(E)급) 논문 게재 건수,2025,0,2026,223
ind_911104b395,2. 공동연구센터,1-3. 반도체,05. (SCI(E)급) 논문 게재 건수,2026,0,2026,223
ind_911104b395,2. 공동연구센터,1-3. 반도체,05. (SCI(E)급) 논문 게재 건수,2027,1,2026,223
ind_911104b395,2. 공동연구센터,1-3. 반도체,05. (SCI(E)급) 논문 게재 건수,2028,2,2026,223
ind_911104b395,2. 공동연구센터,1-3. 반도체,05. (SCI(E)급) 논문 게재 건수,2029,3,2026,223
ind_02e02bb648,2. 공동연구센터,1-3. 반도체,06. (KCI급) 논문 게재 건수,2025,9,2026,224
ind_02e02bb648,2. 공동연구센터,1-3. 반도체,06. (KCI급) 논문 게재 건수,2026,10,2026,224
ind_02e02bb648,2. 공동연구센터,1-3. 반도체,06. (KCI급) 논문 게재 건수,2027,11,2026,224
ind_02e02bb648,2. 공동연구센터,1-3. 반도체,06. (KCI급) 논문 게재 건수,2028,12,2026,224
ind_02e02bb648,2. 공동연구센터,1-3. 반도체,06. (KCI급) 논문 게재 건수,2029,13,2026,224
ind_338a1b4ee6,2. 공동연구센터,1-3. 반도체,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2025,0,2026,225
ind_338a1b4ee6,2. 공동연구센터,1-3. 반도체,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2026,0,2026,225
ind_338a1b4ee6,2. 공동연구센터,1-3. 반도체,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2027,0,2026,225
ind_338a1b4ee6,2. 공동연구센터,1-3. 반도체,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2028,0,2026,225
ind_338a1b4ee6,2. 공동연구센터,1-3. 반도체,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2029,0,2026,225
ind_ee81d9446a,2. 공동연구센터,1-3. 반도체,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2025,20000,2026,226
ind_ee81d9446a,2. 공동연구센터,1-3. 반도체,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2026,23000,2026,226
ind_ee81d9446a,2. 공동연구센터,1-3. 반도체,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2027,26000,2026,226
ind_ee81d9446a,2. 공동연구센터,1-3. 반도체,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2028,29000,2026,226
ind_ee81d9446a,2. 공동연구센터,1-3. 반도체,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2029,32000,2026,226
ind_af0d8a032f,2. 공동연구센터,1-3. 반도체,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2025,9,2026,227
ind_af0d8a032f,2. 공동연구센터,1-3. 반도체,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2026,9,2026,227
ind_af0d8a032f,2. 공동연구센터,1-3. 반도체,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2027,10,2026,227
ind_af0d8a032f,2. 공동연구센터,1-3. 반도체,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2028,10,2026,227
ind_af0d8a032f,2. 공동연구센터,1-3. 반도체,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2029,11,2026,227
ind_354c6a45db,2. 공동연구센터,1-3. 반도체,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2025,11,2026,228
ind_354c6a45db,2. 공동연구센터,1-3. 반도체,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2026,11,2026,228
ind_354c6a45db,2. 공동연구센터,1-3. 반도체,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2027,11,2026,228
ind_354c6a45db,2. 공동연구센터,1-3. 반도체,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2028,12,2026,228
ind_354c6a45db,2. 공동연구센터,1-3. 반도체,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2029,12,2026,228
ind_33f5a53d0c,2. 공동연구센터,1-3. 반도체,11. 1억 이상 연구과제 수주 건수,2025,3,2026,230
ind_33f5a53d0c,2. 공동연구센터,1-3. 반도체,11. 1억 이상 연구과제 수주 건수,2026,3,2026,230
ind_33f5a53d0c,2. 공동연구센터,1-3. 반도체,11. 1억 이상 연구과제 수주 건수,2027,4,2026,230
ind_33f5a53d0c,2. 공동연구센터,1-3. 반도체,11. 1억 이상 연구과제 수주 건수,2028,4,2026,230
ind_33f5a53d0c,2. 공동연구센터,1-3. 반도체,11. 1억 이상 연구과제 수주 건수,2029,5,2026,230
ind_74fe936f82,2. 공동연구센터,1-3. 반도체,12. 1억 미만 연구과제 수주 건수,2025,8,2026,231
ind_74fe936f82,2. 공동연구센터,1-3. 반도체,12. 1억 미만 연구과제 수주 건수,2026,9,2026,231
ind_74fe936f82,2. 공동연구센터,1-3. 반도체,12. 1억 미만 연구과제 수주 건수,2027,9,2026,231
ind_74fe936f82,2. 공동연구센터,1-3. 반도체,12. 1억 미만 연구과제 수주 건수,2028,10,2026,231
ind_74fe936f82,2. 공동연구센터,1-3. 반도체,12. 1억 미만 연구과제 수주 건수,2029,10,2026,231
ind_858e7fbd49,2. 공동연구센터,1-3. 반도체,14. 미래전략산업 학생연구원(학부) 참여자 수,2025,22,2026,233
ind_858e7fbd49,2. 공동연구센터,1-3. 반도체,14. 미래전략산업 학생연구원(학부) 참여자 수,2026,24,2026,233
ind_858e7fbd49,2. 공동연구센터,1-3. 반도체,14. 미래전략산업 학생연구원(학부) 참여자 수,2027,26,2026,233
ind_858e7fbd49,2. 공동연구센터,1-3. 반도체,14. 미래전략산업 학생연구원(학부) 참여자 수,2028,28,2026,233
ind_858e7fbd49,2. 공동연구센터,1-3. 반도체,14. 미래전략산업 학생연구원(학부) 참여자 수,2029,30,2026,233
ind_426c7d1489,2. 공동연구센터,1-3. 반도체,15. 미래전략산업 학생연구원(석사) 참여자 수,2025,5,2026,234
ind_426c7d1489,2. 공동연구센터,1-3. 반도체,15. 미래전략산업 학생연구원(석사) 참여자 수,2026,6,2026,234
ind_426c7d1489,2. 공동연구센터,1-3. 반도체,15. 미래전략산업 학생연구원(석사) 참여자 수,2027,7,2026,234
ind_426c7d1489,2. 공동연구센터,1-3. 반도체,15. 미래전략산업 학생연구원(석사) 참여자 수,2028,8,2026,234
ind_426c7d1489,2. 공동연구센터,1-3. 반도체,15. 미래전략산업 학생연구원(석사) 참여자 수,2029,9,2026,234
ind_42c05f89df,2. 공동연구센터,1-3. 반도체,16. 미래전략산업 학생연구원(박사) 참여자 수,2025,1,2026,235
ind_42c05f89df,2. 공동연구센터,1-3. 반도체,16. 미래전략산업 학생연구원(박사) 참여자 수,2026,1,2026,235
ind_42c05f89df,2. 공동연구센터,1-3. 반도체,16. 미래전략산업 학생연구원(박사) 참여자 수,2027,2,2026,235
ind_42c05f89df,2. 공동연구센터,1-3. 반도체,16. 미래전략산업 학생연구원(박사) 참여자 수,2028,2,2026,235
ind_42c05f89df,2. 공동연구센터,1-3. 반도체,16. 미래전략산업 학생연구원(박사) 참여자 수,2029,3,2026,235
ind_b3637511c8,2. 공동연구센터,1-4. 첨단바이오,02. 특허 출원 건수,2025,13,2026,237
ind_b3637511c8,2. 공동연구센터,1-4. 첨단바이오,02. 특허 출원 건수,2026,14,2026,237
ind_b3637511c8,2. 공동연구센터,1-4. 첨단바이오,02. 특허 출원 건수,2027,15,2026,237
ind_b3637511c8,2. 공동연구센터,1-4. 첨단바이오,02. 특허 출원 건수,2028,16,2026,237
ind_b3637511c8,2. 공동연구센터,1-4. 첨단바이오,02. 특허 출원 건수,2029,17,2026,237
ind_45327acd82,2. 공동연구센터,1-4. 첨단바이오,03. 국내 특허 등록 건수,2025,0,2026,238
ind_45327acd82,2. 공동연구센터,1-4. 첨단바이오,03. 국내 특허 등록 건수,2026,0,2026,238
ind_45327acd82,2. 공동연구센터,1-4. 첨단바이오,03. 국내 특허 등록 건수,2027,3,2026,238
ind_45327acd82,2. 공동연구센터,1-4. 첨단바이오,03. 국내 특허 등록 건수,2028,4,2026,238
ind_45327acd82,2. 공동연구센터,1-4. 첨단바이오,03. 국내 특허 등록 건수,2029,5,2026,238
ind_82dc89ee83,2. 공동연구센터,1-4. 첨단바이오,04. 해외 특허 등록 건수,2025,0,2026,239
ind_82dc89ee83,2. 공동연구센터,1-4. 첨단바이오,04. 해외 특허 등록 건수,2026,0,2026,239
ind_82dc89ee83,2. 공동연구센터,1-4. 첨단바이오,04. 해외 특허 등록 건수,2027,0,2026,239
ind_82dc89ee83,2. 공동연구센터,1-4. 첨단바이오,04. 해외 특허 등록 건수,2028,0,2026,239
ind_82dc89ee83,2. 공동연구센터,1-4. 첨단바이오,04. 해외 특허 등록 건수,2029,1,2026,239
ind_8c9ca7c589,2. 공동연구센터,1-4. 첨단바이오,05. (SCI(E)급) 논문 게재 건수,2025,0,2026,240
ind_8c9ca7c589,2. 공동연구센터,1-4. 첨단바이오,05. (SCI(E)급) 논문 게재 건수,2026,0,2026,240
ind_8c9ca7c589,2. 공동연구센터,1-4. 첨단바이오,05. (SCI(E)급) 논문 게재 건수,2027,1,2026,240
ind_8c9ca7c589,2. 공동연구센터,1-4. 첨단바이오,05. (SCI(E)급) 논문 게재 건수,2028,2,2026,240
ind_8c9ca7c589,2. 공동연구센터,1-4. 첨단바이오,05. (SCI(E)급) 논문 게재 건수,2029,3,2026,240
ind_36083b3611,2. 공동연구센터,1-4. 첨단바이오,06. (KCI급) 논문 게재 건수,2025,13,2026,241
ind_36083b3611,2. 공동연구센터,1-4. 첨단바이오,06. (KCI급) 논문 게재 건수,2026,14,2026,241
ind_36083b3611,2. 공동연구센터,1-4. 첨단바이오,06. (KCI급) 논문 게재 건수,2027,15,2026,241
ind_36083b3611,2. 공동연구센터,1-4. 첨단바이오,06. (KCI급) 논문 게재 건수,2028,16,2026,241
ind_36083b3611,2. 공동연구센터,1-4. 첨단바이오,06. (KCI급) 논문 게재 건수,2029,17,2026,241
ind_1bf9b094ba,2. 공동연구센터,1-4. 첨단바이오,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2025,0,2026,242
ind_1bf9b094ba,2. 공동연구센터,1-4. 첨단바이오,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2026,0,2026,242
ind_1bf9b094ba,2. 공동연구센터,1-4. 첨단바이오,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2027,0,2026,242
ind_1bf9b094ba,2. 공동연구센터,1-4. 첨단바이오,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2028,0,2026,242
ind_1bf9b094ba,2. 공동연구센터,1-4. 첨단바이오,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2029,0,2026,242
ind_569570fcc7,2. 공동연구센터,1-4. 첨단바이오,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2025,25000,2026,243
ind_569570fcc7,2. 공동연구센터,1-4. 첨단바이오,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2026,30000,2026,243
ind_569570fcc7,2. 공동연구센터,1-4. 첨단바이오,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2027,35000,2026,243
ind_569570fcc7,2. 공동연구센터,1-4. 첨단바이오,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2028,40000,2026,243
ind_569570fcc7,2. 공동연구센터,1-4. 첨단바이오,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2029,45000,2026,243
ind_1e5c60517e,2. 공동연구센터,1-4. 첨단바이오,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2025,10,2026,244
ind_1e5c60517e,2. 공동연구센터,1-4. 첨단바이오,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2026,11,2026,244
ind_1e5c60517e,2. 공동연구센터,1-4. 첨단바이오,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2027,12,2026,244
ind_1e5c60517e,2. 공동연구센터,1-4. 첨단바이오,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2028,13,2026,244
ind_1e5c60517e,2. 공동연구센터,1-4. 첨단바이오,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2029,14,2026,244
ind_f69c3719ae,2. 공동연구센터,1-4. 첨단바이오,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2025,12,2026,245
ind_f69c3719ae,2. 공동연구센터,1-4. 첨단바이오,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2026,12,2026,245
ind_f69c3719ae,2. 공동연구센터,1-4. 첨단바이오,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2027,12,2026,245
ind_f69c3719ae,2. 공동연구센터,1-4. 첨단바이오,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2028,13,2026,245
ind_f69c3719ae,2. 공동연구센터,1-4. 첨단바이오,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2029,13,2026,245
ind_0c528d6173,2. 공동연구센터,1-4. 첨단바이오,11. 1억 이상 연구과제 수주 건수,2025,4,2026,247
ind_0c528d6173,2. 공동연구센터,1-4. 첨단바이오,11. 1억 이상 연구과제 수주 건수,2026,4,2026,247
ind_0c528d6173,2. 공동연구센터,1-4. 첨단바이오,11. 1억 이상 연구과제 수주 건수,2027,5,2026,247
ind_0c528d6173,2. 공동연구센터,1-4. 첨단바이오,11. 1억 이상 연구과제 수주 건수,2028,5,2026,247
ind_0c528d6173,2. 공동연구센터,1-4. 첨단바이오,11. 1억 이상 연구과제 수주 건수,2029,6,2026,247
ind_0b492accf0,2. 공동연구센터,1-4. 첨단바이오,12. 1억 미만 연구과제 수주 건수,2025,11,2026,248
ind_0b492accf0,2. 공동연구센터,1-4. 첨단바이오,12. 1억 미만 연구과제 수주 건수,2026,12,2026,248
ind_0b492accf0,2. 공동연구센터,1-4. 첨단바이오,12. 1억 미만 연구과제 수주 건수,2027,12,2026,248
ind_0b492accf0,2. 공동연구센터,1-4. 첨단바이오,12. 1억 미만 연구과제 수주 건수,2028,13,2026,248
ind_0b492accf0,2. 공동연구센터,1-4. 첨단바이오,12. 1억 미만 연구과제 수주 건수,2029,13,2026,248
ind_202c95b215,2. 공동연구센터,1-4. 첨단바이오,14. 미래전략산업 학생연구원(학부) 참여자 수,2025,30,2026,250
ind_202c95b215,2. 공동연구센터,1-4. 첨단바이오,14. 미래전략산업 학생연구원(학부) 참여자 수,2026,32,2026,250
ind_202c95b215,2. 공동연구센터,1-4. 첨단바이오,14. 미래전략산업 학생연구원(학부) 참여자 수,2027,34,2026,250
ind_202c95b215,2. 공동연구센터,1-4. 첨단바이오,14. 미래전략산업 학생연구원(학부) 참여자 수,2028,36,2026,250
ind_202c95b215,2. 공동연구센터,1-4. 첨단바이오,14. 미래전략산업 학생연구원(학부) 참여자 수,2029,40,2026,250
