source_sheet,source_excel_row,input_complete_flag,evidence_complete_flag,project_name,task_name,source_scope_name,source_level_name,indicator_name,unit,owner,target_2026,actual_2026,achievement_2026,note,source_weight,baseline_value,target_2025,target_2026_changed,target_2027,target_2028,target_2029,old_baseline,old_target_2025,old_target_2026,old_target_2027,old_target_2028,old_target_2029,prev_2025_target_check,actual_2025,target_match_check,actual_match_check,normalized_indicator_name,has_number_prefix,indicator_scope,is_regional_aggregate,source_level_confidence,indicator_id,indicator_level,parent_indicator_id,children_count,calculation_mode,formula_type
2026,229,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,10. 연구과제 수주 증가율,,,0,,,,,,,,,,,,,,,,,,,,,연구과제 수주 증가율,True,CHUNGBUK,False,INFERRED,ind_0226a317b4,PARENT,,2,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,230,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,11. 1억 이상 연구과제 수주 건수,건,반도체 담당,3,,0,,,3,3,3,4,4,5,,,,,,,,,,,1억 이상 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_33f5a53d0c,CHILD,ind_0226a317b4,0,,DIRECT
2026,231,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,12. 1억 미만 연구과제 수주 건수,건,반도체 담당,9,,0,,,8,8,9,9,10,10,,,,,,,,,,,1억 미만 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_74fe936f82,CHILD,ind_0226a317b4,0,,DIRECT
2026,232,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,13. 미래전략산업 학생연구원 참여 증가율,,,0,,,,,,,,,,,,,,,,,,,,,미래전략산업 학생연구원 참여 증가율,True,CHUNGBUK,False,INFERRED,ind_60dce2eb97,PARENT,,3,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,233,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,14. 미래전략산업 학생연구원(학부) 참여자 수,명,반도체 담당,24,,0,,,22,22,24,26,28,30,,,,,,,,,,,미래전략산업 학생연구원(학부) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_858e7fbd49,CHILD,ind_60dce2eb97,0,,DIRECT
2026,234,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,15. 미래전략산업 학생연구원(석사) 참여자 수,명,반도체 담당,6,,0,,,5,5,6,7,8,9,,,,,,,,,,,미래전략산업 학생연구원(석사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_426c7d1489,CHILD,ind_60dce2eb97,0,,DIRECT
2026,235,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,16. 미래전략산업 학생연구원(박사) 참여자 수,명,반도체 담당,1,,0,,,1,1,1,2,2,3,,,,,,,,,,,미래전략산업 학생연구원(박사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_42c05f89df,CHILD,ind_60dce2eb97,0,,DIRECT
2026,236,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,01. 지산학연 공동연구 증가율,,,0,,,,,,,,,,,,,,,,,51,0,False,False,지산학연 공동연구 증가율,True,CHUNGBUK,False,INFERRED,ind_97d4d1e297,PARENT,,7,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,237,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,02. 특허 출원 건수,건,박은경,14,,0,,0.1,18,13,14,15,16,17,18,13,14,15,16,17,8,3,False,False,특허 출원 건수,True,CHUNGBUK,False,INFERRED,ind_b3637511c8,CHILD,ind_97d4d1e297,0,,DIRECT
2026,238,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,03. 국내 특허 등록 건수,건,박은경,0,,,,0.2,-,0,0,3,4,5,-,0,0,3,4,5,35,37,False,False,국내 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_45327acd82,CHILD,ind_97d4d1e297,0,,DIRECT
2026,239,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,04. 해외 특허 등록 건수,건,박은경,0,,,,0.3,1,0,0,0,0,1,-,0,0,0,0,1,8,11,False,False,해외 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_82dc89ee83,CHILD,ind_97d4d1e297,0,,DIRECT
2026,240,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,05. (SCI(E)급) 논문 게재 건수,건,박은경,0,,,,0.25,1,0,0,1,2,3,-,0,0,1,2,3,38,0,False,False,(SCI(E)급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_8c9ca7c589,CHILD,ind_97d4d1e297,0,,DIRECT
2026,241,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,06. (KCI급) 논문 게재 건수,건,박은경,14,,0,,0.1,11,13,14,15,16,17,11,13,14,15,16,17,45,41,False,False,(KCI급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_36083b3611,CHILD,ind_97d4d1e297,0,,DIRECT
2026,242,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),건,박은경,0,,,,0.05,1,0,0,0,0,0,1,0,0,0,0,0,3,6,False,False,기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),True,CHUNGBUK,False,INFERRED,ind_1bf9b094ba,CHILD,ind_97d4d1e297,0,,DIRECT
2026,243,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,천원,박은경,30000,,0,,0.5,24000,25000,30000,35000,40000,45000,24000,25000,30000,35000,40000,45000,101,120,False,False,지산학연 공동연구를 통해 창출한 기술이전 수익,True,CHUNGBUK,False,INFERRED,ind_569570fcc7,CHILD,ind_97d4d1e297,0,,DIRECT
2026,244,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,건,박은경,11,,0,,0.5,9,10,11,12,13,14,9,10,11,12,13,14,15,0,False,False,지산학연 공동연구를 통해 창출한 기술이전 건수,True,CHUNGBUK,False,INFERRED,ind_1e5c60517e,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,245,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),명,,12,,,325(12),,1,12,12,12,13,13,,,,,,,2,2,False,False,대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),False,CHUNGBUK,False,INFERRED,ind_f69c3719ae,CHILD,ind_1e5c60517e,0,,DIRECT
2026,246,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,10. 연구과제 수주 증가율,,,0,,,,,,,,,,,,,,,,,24,26,False,False,연구과제 수주 증가율,True,CHUNGBUK,False,INFERRED,ind_88e74dfb06,PARENT,,2,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,247,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,11. 1억 이상 연구과제 수주 건수,건,박은경,4,,0,,,1,4,4,5,5,6,-,4,4,5,5,6,,,False,True,1억 이상 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_0c528d6173,CHILD,ind_88e74dfb06,0,,DIRECT
2026,248,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,12. 1억 미만 연구과제 수주 건수,건,박은경,12,,0,,,9,11,12,12,13,13,9,11,12,12,13,13,13,14,False,False,1억 미만 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_0b492accf0,CHILD,ind_88e74dfb06,0,,DIRECT
2026,249,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,13. 미래전략산업 학생연구원 참여 증가율,,,0,,,,,,,,,,,,,,,,,0,1,True,False,미래전략산업 학생연구원 참여 증가율,True,CHUNGBUK,False,INFERRED,ind_d30be1d1ef,PARENT,,3,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,250,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,14. 미래전략산업 학생연구원(학부) 참여자 수,명,박은경,32,,0,,,18,30,32,34,36,40,18,30,32,34,36,40,0,0,False,False,미래전략산업 학생연구원(학부) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_202c95b215,CHILD,ind_d30be1d1ef,0,,DIRECT
2026,251,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,15. 미래전략산업 학생연구원(석사) 참여자 수,명,박은경,15,,0,,,10,14,15,16,17,18,10,14,15,16,17,18,0,10,False,False,미래전략산업 학생연구원(석사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_19a7eba533,CHILD,ind_d30be1d1ef,0,,DIRECT
2026,252,O,X,2. 공동연구센터,1-4. 첨단바이오,단위과제 자율,,16. 미래전략산업 학생연구원(박사) 참여자 수,명,박은경,2,,0,,,2,2,2,3,4,5,2,2,2,3,4,5,13,6,False,False,미래전략산업 학생연구원(박사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_9dee3e7d10,CHILD,ind_d30be1d1ef,0,,DIRECT
2026,253,O,X,2. 공동연구센터,1-5. AI첨단제조,단위과제 자율,,01. 지산학연 공동연구 증가율,,,0,,,,,,,,,,,,,,,,,0,1,True,False,지산학연 공동연구 증가율,True,CHUNGBUK,False,INFERRED,ind_a222038786,PARENT,,0,DIRECT_INPUT,DIRECT
2026,254,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,02. 특허 출원 건수,건,김유진,2,,,,0.1,1,0,2,3,3,4,-,0,2,3,3,4,0,0,False,False,특허 출원 건수,True,CHUNGBUK,False,INFERRED,ind_d8d0e48f0f,PARENT,,6,AUTO_FROM_CHILDREN,SUM
2026,255,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,03. 국내 특허 등록 건수,건,김유진,0,,,,0.2,1,0,0,2,3,4,-,0,0,2,3,4,0,9,True,False,국내 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_bcb03d5d52,CHILD,ind_d8d0e48f0f,0,,DIRECT
2026,256,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,04. 해외 특허 등록 건수,건,김유진,0,,,,0.3,1,0,0,0,1,2,-,0,0,0,1,2,9,4,False,False,해외 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_948f2caa9c,CHILD,ind_d8d0e48f0f,0,,DIRECT
2026,257,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,05. (SCI(E)급) 논문 게재 건수,건,김유진,2,,,,0.25,1,0,2,3,4,4,-,0,2,3,4,4,0,0,False,False,(SCI(E)급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_da7e78b857,CHILD,ind_d8d0e48f0f,0,,DIRECT
2026,258,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,06. (KCI급) 논문 게재 건수,건,김유진,4,,0,,0.1,1,3,4,7,8,10,-,3,4,7,8,10,20000,69800,False,False,(KCI급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_53f3f2ba8a,CHILD,ind_d8d0e48f0f,0,,DIRECT
2026,259,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),건,김유진,0,,,,0.05,1,0,0,0,0,0,-,0,0,0,0,0,9,11,False,False,기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),True,CHUNGBUK,False,INFERRED,ind_408d09275b,CHILD,ind_d8d0e48f0f,0,,DIRECT
2026,260,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,천원,김유진,15000,,,,0.5,15000,0,15000,30000,30000,35000,-,0,15000,30000,30000,35000,,11,False,False,지산학연 공동연구를 통해 창출한 기술이전 수익,True,CHUNGBUK,False,INFERRED,ind_78ea149040,CHILD,ind_d8d0e48f0f,0,,DIRECT
2026,261,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,건,김유진,3,,,,0.5,1,0,3,4,5,6,-,0,3,4,5,6,,,False,True,지산학연 공동연구를 통해 창출한 기술이전 건수,True,CHUNGBUK,False,INFERRED,ind_fd3cdd933b,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,262,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),명,,5,,,325(5),,1,5,5,5,6,6,,,,,,,3,6,False,False,대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),False,CHUNGBUK,False,INFERRED,ind_8bf52dbf2d,CHILD,ind_fd3cdd933b,0,,DIRECT
2026,263,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,10. 연구과제 수주 증가율,,김유진,0,,,,,1,,,,,,,,,,,,8,6,False,False,연구과제 수주 증가율,True,CHUNGBUK,False,INFERRED,ind_2638455c18,PARENT,,2,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,264,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,11. 1억 이상 연구과제 수주 건수,건,김유진,2,,0,,,1,2,2,2,2,3,-,2,2,2,2,3,,,False,True,1억 이상 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_6ec076dcef,CHILD,ind_2638455c18,0,,DIRECT
2026,265,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,12. 1억 미만 연구과제 수주 건수,건,김유진,4,,0,,,1,3,4,5,5,5,-,3,4,5,5,5,22,29,False,False,1억 미만 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_1be8f7dca8,CHILD,ind_2638455c18,0,,DIRECT
2026,266,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,13. 미래전략산업 학생연구원 참여 증가율,,김유진,0,,,,,1,,,,,,,,,,,,5,21,False,False,미래전략산업 학생연구원 참여 증가율,True,CHUNGBUK,False,INFERRED,ind_0810b3703e,PARENT,,3,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,267,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,14. 미래전략산업 학생연구원(학부) 참여자 수,명,김유진,6,,0,,,1,5,6,7,8,9,-,5,6,7,8,9,1,9,False,False,미래전략산업 학생연구원(학부) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_409ed4a36a,CHILD,ind_0810b3703e,0,,DIRECT
2026,268,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,15. 미래전략산업 학생연구원(석사) 참여자 수,명,김유진,4,,0,,,1,3,4,6,8,8,-,3,4,6,8,8,0,6,False,False,미래전략산업 학생연구원(석사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_37112e96d7,CHILD,ind_0810b3703e,0,,DIRECT
2026,269,O,X,2. 공동연구센터,AI첨단제조,단위과제 자율,,16. 미래전략산업 학생연구원(박사) 참여자 수,명,김유진,3,,,,,1,0,3,4,5,5,-,0,3,4,5,5,0,3,False,False,미래전략산업 학생연구원(박사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_e2caef8896,CHILD,ind_0810b3703e,0,,DIRECT
2026,270,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,01. 공동연구센터 운영 실적,값,정은제,53,,0,,,49,51,53,55,57,59,49,51,53,55,57,59,,,False,True,공동연구센터 운영 실적,True,UNIVERSITY,False,INFERRED,ind_1f2f7d1fcb,PARENT,,0,DIRECT_INPUT,DIRECT
2026,271,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,2. 2. 2. 공동연구센터 특화 프로그램 운영 수,건,정은제,0,,#DIV/0!,,1,,,,,,,,,,,,,0,8,True,False,2. 2. 공동연구센터 특화 프로그램 운영 수,True,UNIVERSITY,False,INFERRED,ind_7c5d312566,PARENT,,2,AUTO_FROM_CHILDREN,SUM
2026,272,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,기업지원 활동 건수,건,"정은제, 성하나",0,,#DIV/0!,,1,,,,,,,,,,,,,0,0,True,False,기업지원 활동 건수,False,UNIVERSITY,False,INFERRED,ind_e2f1df45b4,CHILD,ind_7c5d312566,0,,DIRECT
2026,273,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,타 센터 및 기관과의 협업 활동 건수,건,정은제,0,,#DIV/0!,,1,,,,,,,,,,,,,0,0,True,False,타 센터 및 기관과의 협업 활동 건수,False,UNIVERSITY,False,INFERRED,ind_41fe7d6e42,CHILD,ind_7c5d312566,0,,DIRECT
2026,274,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,02. 공용장비 확산 지수,값,정은제,42,,0,,,34,38,42,47,54,62,34,38,42,47,54,62,0,2,False,False,공용장비 확산 지수,True,UNIVERSITY,False,INFERRED,ind_fbabb7187d,PARENT,,3,AUTO_FROM_CHILDREN,WEIGHTED_SUM
2026,275,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,공동활용 연구장비 활용 기업 수,건,정은제,0,,#DIV/0!,,0.6,,,,,,,,,,,,,3,4,False,False,공동활용 연구장비 활용 기업 수,False,UNIVERSITY,False,INFERRED,ind_afa43a8a15,CHILD,ind_fbabb7187d,0,,DIRECT
2026,276,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,공동활용 연구장비 관련 교육 건수,건,정은제,0,,#DIV/0!,,0.3,,,,,,,,,,,,,0,,True,True,공동활용 연구장비 관련 교육 건수,False,UNIVERSITY,False,INFERRED,ind_d046144c89,CHILD,ind_fbabb7187d,0,,DIRECT
2026,277,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,공동활용 연구장비 관련 교육 이수자 수,명,정은제,0,,#DIV/0!,,0.1,,,,,,,,,,,,,0,47000,True,False,공동활용 연구장비 관련 교육 이수자 수,False,UNIVERSITY,False,INFERRED,ind_117dd44673,CHILD,ind_fbabb7187d,0,,DIRECT
2026,278,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,03. 지산학연 협력 협의체 운영 지수,값,정은제,16,,0,,,14,15,16,17,18,19,14,15,16,17,18,19,0,5,False,False,지산학연 협력 협의체 운영 지수,True,UNIVERSITY,False,INFERRED,ind_e1865f78cb,PARENT,,2,AUTO_FROM_CHILDREN,WEIGHTED_SUM
2026,279,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,지산학연 관련 협의체 개최 건수,건,정은제,0,,#DIV/0!,,0.4,,,,,,,,,,,,,,5,False,False,지산학연 관련 협의체 개최 건수,False,UNIVERSITY,False,INFERRED,ind_611c20380f,CHILD,ind_e1865f78cb,0,,DIRECT
2026,280,O,X,2. 공동연구센터,AI모빌리티,대학 자율,,지산학연 관련 협의체 참여자 수,명,정은제,0,,#DIV/0!,,0.6,,,,,,,,,,,,,,,False,True,지산학연 관련 협의체 참여자 수,False,UNIVERSITY,False,INFERRED,ind_88af852233,CHILD,ind_e1865f78cb,0,,DIRECT
2026,281,O,X,2. 공동연구센터,첨단바이오,대학 자율,,01. 애로기술지도 건수,건,성하나,12,,0,,10,10,10,12,14,16,18,10,10,12,14,16,18,2,3,False,False,애로기술지도 건수,True,UNIVERSITY,False,INFERRED,ind_bc5f187296,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,282,O,X,2. 공동연구센터,첨단바이오,대학 자율,,02. 시제품제작지원 건수,건,성하나,2.4,,0,,2,2,2,2.4,2.8,3.2,3.6,2,2,2.4,2.8,3.2,3.6,3,2,False,False,시제품제작지원 건수,True,UNIVERSITY,False,INFERRED,ind_33756a47fc,CHILD,ind_bc5f187296,0,,DIRECT
2026,283,O,X,2. 공동연구센터,이차전지,대학 자율,,01. 애로기술지도 건수,건,성하나,14,,0,,10,10,12,14,16,18,20,10,12,14,16,18,20,,,False,True,애로기술지도 건수,True,UNIVERSITY,False,INFERRED,ind_0e1dcefda8,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,284,O,X,2. 공동연구센터,이차전지,대학 자율,,02. 시제품제작지원 건수,건,성하나,4,,0,,2,2,3,4,4,5,5,2,3,4,4,5,5,5,11,False,False,시제품제작지원 건수,True,UNIVERSITY,False,INFERRED,ind_1bce423f44,CHILD,ind_0e1dcefda8,0,,DIRECT
2026,285,O,X,2. 공동연구센터,반도체,대학 자율,,01. 애로기술지도 건수,건,성하나,7,,0,,0.2,5,6,7,8,9,10,5,6,7,8,9,10,3,8,False,False,애로기술지도 건수,True,UNIVERSITY,False,INFERRED,ind_926222d498,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,286,O,X,2. 공동연구센터,반도체,대학 자율,,02. 시제품제작지원 건수,건,성하나,2.8,,0,,0.2,2,2.4,2.8,3.2,3.6,4,2,2.4,2.8,3.2,3.6,4,0,5,False,False,시제품제작지원 건수,True,UNIVERSITY,False,INFERRED,ind_2863691797,CHILD,ind_926222d498,0,,DIRECT
2026,287,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,01. 공동연구센터 운영 실적,값,김유진,6,,0,,,0,5,6,7,8,9,0,5,6,7,8,9,5,0,False,False,공동연구센터 운영 실적,True,UNIVERSITY,False,INFERRED,ind_a45aabad04,PARENT,,0,DIRECT_INPUT,DIRECT
2026,288,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,2. 공동연구센터 특화 프로그램 운영 수,건,김유진,0,,,,1,,,,,,,,,,,,,0,0,True,False,공동연구센터 특화 프로그램 운영 수,True,UNIVERSITY,False,INFERRED,ind_8c1d0f31bd,PARENT,,2,AUTO_FROM_CHILDREN,SUM
2026,289,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,기업지원 활동 건수,건,"김유진, 성하나",0,,,,1,,,,,,,,,,,,,0,6,True,False,기업지원 활동 건수,False,UNIVERSITY,False,INFERRED,ind_66ae0b930c,CHILD,ind_8c1d0f31bd,0,,DIRECT
2026,290,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,타 센터 및 기관과의 협업 활동 건수,건,김유진,0,,,,1,,,,,,,,,,,,,0,0,True,False,타 센터 및 기관과의 협업 활동 건수,False,UNIVERSITY,False,INFERRED,ind_9bbbcc0c0b,CHILD,ind_8c1d0f31bd,0,,DIRECT
2026,291,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,02. 공용장비 확산 지수,값,김유진,8,,0,,,0,6,8,10,12,14,0,6,8,10,12,14,6,6.5,False,False,공용장비 확산 지수,True,UNIVERSITY,False,INFERRED,ind_e10845a474,PARENT,,3,AUTO_FROM_CHILDREN,WEIGHTED_SUM
2026,292,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,공동활용 연구장비 활용 기업 수,건,김유진,0,,,,0.6,,,,,,,,,,,,,0,5,True,False,공동활용 연구장비 활용 기업 수,False,UNIVERSITY,False,INFERRED,ind_2ec26fc92f,CHILD,ind_e10845a474,0,,DIRECT
2026,293,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,공동활용 연구장비 관련 교육 건수,건,김유진,0,,,,0.3,,,,,,,,,,,,,0,1,True,False,공동활용 연구장비 관련 교육 건수,False,UNIVERSITY,False,INFERRED,ind_0f41279f26,CHILD,ind_e10845a474,0,,DIRECT
2026,294,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,공동활용 연구장비 관련 교육 이수자 수,명,김유진,0,,,,0.1,,,,,,,,,,,,,0,32,True,False,공동활용 연구장비 관련 교육 이수자 수,False,UNIVERSITY,False,INFERRED,ind_137b9f2e9f,CHILD,ind_e10845a474,0,,DIRECT
2026,295,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,03. 지산학연 협력 협의체 운영 지수,값,김유진,4,,0,,,0,3,4,4,4,5,0,3,4,4,4,5,3,0,False,False,지산학연 협력 협의체 운영 지수,True,UNIVERSITY,False,INFERRED,ind_c0b858f0bd,PARENT,,2,AUTO_FROM_CHILDREN,WEIGHTED_SUM
2026,296,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,지산학연 관련 협의체 개최 건수,건,김유진,0,,,,0.4,,,,,,,,,,,,,0,0,True,False,지산학연 관련 협의체 개최 건수,False,UNIVERSITY,False,INFERRED,ind_ef55d12bc2,CHILD,ind_c0b858f0bd,0,,DIRECT
2026,297,O,X,2. 공동연구센터,AI첨단제조,대학 자율,,지산학연 관련 협의체 참여자 수,명,김유진,0,,,,0.6,,,,,,,,,,,,,0,0,True,False,지산학연 관련 협의체 참여자 수,False,UNIVERSITY,False,INFERRED,ind_f4e26e806f,CHILD,ind_c0b858f0bd,0,,DIRECT
2026,298,,,2.1. 창업지원센터,창업지원센터,단위과제 자율,,01. 학생·교원 창업기업 수 및 매출액 증가율,%,,0,,,,,,,,,,,,,,,,,,,,,학생·교원 창업기업 수 및 매출액 증가율,True,CHUNGBUK,False,INFERRED,ind_ee172307da,PARENT,,4,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,299,,,2.1. 창업지원센터,창업지원센터,단위과제 자율,,02. 지역 학생·교원 창업기업 수,기업수,이은주,3,,0,,,2,3,3,3,3,4,,,,,,,,,,,지역 학생·교원 창업기업 수,True,CHUNGBUK,False,INFERRED,ind_0f6b577be5,CHILD,ind_ee172307da,0,,DIRECT
2026,300,,,2.1. 창업지원센터,창업지원센터,단위과제 자율,,03. 지역 학생·교원 창업기업의 연간 매출액 총계,천원,이은주,35400,,0,,,23920,32200,35400,39100,42400,45000,,,,,,,,,,,지역 학생·교원 창업기업의 연간 매출액 총계,True,CHUNGBUK,False,INFERRED,ind_d878abb4f0,CHILD,ind_ee172307da,0,,DIRECT
2026,301,,,2.1. 창업지원센터,창업지원센터,대학 자율,,01. 창업 프로그램 운영 건수,건,이은주,9,,0,15->11,1,9,9,9,9,10,10,,,,,,,,,,,창업 프로그램 운영 건수,True,UNIVERSITY,False,INFERRED,ind_795d68efdf,CHILD,ind_ee172307da,0,,DIRECT
2026,302,,,2.1. 창업지원센터,창업지원센터,대학 자율,,02. 창업 강좌 이수자 수,명,이은주,1064,,0,,1,1014,1014,1064,1114,1164,1214,,,,,,,,,,,창업 강좌 이수자 수,True,UNIVERSITY,False,INFERRED,ind_3bd62e1184,CHILD,ind_ee172307da,0,,DIRECT
2026,303,O,X,2.2. 방사광가속기,4세대 방사광 가속기,단위과제 자율,,01. 방사광가속기 연구 관련 학생연구원 참여 증가율,,,0,,,,,,,,,,,,,,,,,,,False,True,방사광가속기 연구 관련 학생연구원 참여 증가율,True,CHUNGBUK,False,INFERRED,ind_c880502cd6,PARENT,,5,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,304,O,X,2.2. 방사광가속기,4세대 방사광 가속기,단위과제 자율,,02. 방사광가속기 연구 관련 학생연구원(학부) 참여자 수,명,김유진,2,,0,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,True,False,방사광가속기 연구 관련 학생연구원(학부) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_241fa5ec3e,CHILD,ind_c880502cd6,0,,DIRECT
2026,305,O,X,2.2. 방사광가속기,4세대 방사광 가속기,단위과제 자율,,03. 방사광가속기 연구 관련 학생연구원(석사) 참여자 수,명,김유진,1,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,True,False,방사광가속기 연구 관련 학생연구원(석사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_05375f333e,CHILD,ind_c880502cd6,0,,DIRECT
2026,306,O,X,2.2. 방사광가속기,4세대 방사광 가속기,단위과제 자율,,04. 방사광가속기 연구 관련 학생연구원(박사) 참여자 수,명,김유진,1,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,False,방사광가속기 연구 관련 학생연구원(박사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_56cf674201,CHILD,ind_c880502cd6,0,,DIRECT
